code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CFA ME 330,Music Education Lab Instrumental 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 331,Music Education Lab Choral (Elementary/Middle School),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 344,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA ME 382,Intro to Access and Equity in Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 383,JZ HS&PRF TECH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 411,Practicum 1 K-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 412,Practicum 2 5-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 413,Practicum 3 8-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 430,Music Education Lab Instrumental 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 431,Music Education Lab Choral (High School),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 460,Special Topics in Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 499,Independent Study: Undergraduates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 506,Elementary General Music Methods,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CFA ME 507,Secondary General Music Methods,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CFA ME 513,Instrumental Lab Ensemble Non-Licensure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 530,Music Education Lab Instrumental 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 531,Music Education Lab Choral (Elementary/Middle School),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 544,Technology for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA ME 582,Intro to Access and Equity in Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 583,JZ HS&PRF TECH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 608,Supporting Students With Dis-Abilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 611,Practicum 1 K-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 612,Practicum 2 5-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 613,Practicum 3 8-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 630,MUSED LAB INS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 631,Music Education Lab Choral (High School),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 701,History and Philosophy in Music Education: Perspectives and Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 702,Psychology and Sociology in Music Education: Perspectives and Applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 711,Introduction to Music Education Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 730,MUSED LAB INS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 740,Introduction to Music Education Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 741,History and Philosophy in Music Education: Perspectives and Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 742,Psychology and Sociology in Music Education: Perspectives and Applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 750,Theoretical and Cultural Applications in the Music Classroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 753,Introduction to Early Childhood Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 759,Curriculum in Music Education: Vision and Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 799,Curriculum Organization in Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 841,Quantitative Research Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 842,Qualitative Research Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 850,"Music Education, Justice, and Equity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 859,"Problems, Theories, and Literature: Making a Contribution to the Field",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 899,Independent Project/Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ME 921,Research and Directed Study in Music Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 105,Music Appreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 106,Music and Culture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 211,History & Literature of Music 1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFA MH 212,History & Literature of Music 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 401,Graduate Music History Review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 404,Approaches to Sacred Music East and West,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
CFA MH 408,Bob Dylan: Music and Words,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CFA MH 409,Music of Black Americans,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 412,"Popular, Forgotten, and Misunderstood: Popular music of the 1950s",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CFA MH 420,Western Composers and Bali,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA MH 433,Popular Music and Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 436,Musical Culture,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CFA MH 499,Directed Study: Undergraduates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 561,World Music Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 609,"African-American Spirituals and Their Influence on Contemporary Art, Music, Literature and Dance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 610,Writing about Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 611,Music in Contemporary Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 612,Popular Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 613,"Special Topics: Music, Media, Technology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 614,"Special Topics: Music, Dance, and the Body",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 620,Topics in Musical Style,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 623,History and Literature of Opera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 629,Early Music Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 630,Special Topics: Music in Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 631,Individual Composers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 632,Special Topics: Music: Medieval and Renaissance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 633,Special Topics: Music: Baroque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 634,Special Topics: Music in the Classical Period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 635,Special Topics: Music: Romantic Period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 636,Special Topics: Music: 20th Century,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 637,Special Topics: Music: Post-1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 651,Special Topics: Music in Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 659,Special Topics: Music in Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 660,Special Topics: Music in Latin America and the Caribbean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 662,Special Topics: Black Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 670,Special Topics: US Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 690,"Music, Gender, and Sexuality",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 720,Pro-Sem in Mus eth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 735,American Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 771,Special Topics in Ethnomusicology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 799,Master's Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 820,Prosem  Musicology and Ethnomusicology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 827,Seminar: Special Topics in Musicology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 854,Music and Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 871,Special Topics in Ethnomusicology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 890,"Music, Gender, and Sexuality",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 899,Independent Project/Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MH 921,Research and Directed Study in Musicology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 501,Applied Piano (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 502,Applied Piano (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 503,Applied Harpsichord (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 504,Applied Harpsichord (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 505,Applied Organ (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 506,Applied Organ (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 507,Applied Voice (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 508,Applied Voice (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 509,Applied Violin (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 510,Applied Violin (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 511,Applied Viola (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 512,Applied Viola (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 513,Applied Cello (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 514,Applied Cello (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 515,Applied Double Bass (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 516,Applied Double Bass (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 517,Applied Flute (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 518,Applied Flute (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 519,Applied Oboe (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 520,Applied Oboe (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 521,Applied Clarinet (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 522,Applied Clarinet (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 523,Applied Bassoon (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 524,Applied Bassoon (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 525,Applied Saxophone (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 526,Applied Saxophone (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 527,Applied Trumpet (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 528,Applied Trumpet (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 529,Applied Horn (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 530,Applied Horn (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 531,Applied Trombone (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 532,Applied Trombone (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 533,Applied Euphonium (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 534,Applied Euphonium (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 535,Applied Tuba (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 536,Applied Tuba (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 537,Applied Percussion (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 538,Applied Percussion (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 539,Applied Harp (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 540,Applied Harp (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 543,Applied Lute (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 544,Applied Lute (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 545,Applied Baroque Flute (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 546,Applied Baroque Flute (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 547,Applied Baroque Violin (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 548,Applied Baroque Violin (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 549,Applied Viola da Gamba (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 550,Applied Viola da Gamba (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 551,Individual Vocal Coaching (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 552,Individual Vocal Coaching (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 553,Applied Collaborative Piano (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 554,Applied Collaborative Piano (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 555,Applied Recorder (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 556,Applied Recorder (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 557,Applied Baroque Oboe (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 558,Applied Baroque Oboe (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 561,Applied Bass Trombone (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 562,Applied Bass Trombone (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 563,Applied Sackbut (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 564,Applied Sackbut (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 591,Applied Baroque Cello (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 592,Applied Baroque Cello (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 597,Applied Baroque Trumpet (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA ML 598,Applied Baroque Trumpet (Half-Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 111,Group Piano Level 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 112,Group Piano Level 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 113,Group Piano Level 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 115,Non-major Private Music Instruction: Piano (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 116,Non-major Private Music Instruction: Piano (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 130,Class Voice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 131,Phonetics for Singing 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 132,Phonetics for Singing 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 135,Non-major Private Music Instruction: Voice (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 136,Non-major Private Music Instruction: Voice (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 145,Non-major Private Music Instruction: Strings (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 146,Non-major Private Music Instruction: Strings (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 155,Non-major Private Music Instruction: Woodwinds (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 156,Non-major Private Music Instruction: Woodwinds (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 165,Non-major Private Music Instruction: Brass (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 166,Non-major Private Music Instruction: Brass (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 175,Non-major Private Music Instruction: Percussion (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 176,Non-major Private Music Instruction: Percussion (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 180,Group Guitar 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 181,Group Guitar 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 182,Group Guitar 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 185,Non-major Private Music Instruction: Other Instruments (Hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 186,Non-major Private Music Instruction: Other Instruments (Half-hour),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 231,English Diction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 232,Italian Diction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 233,French Diction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 234,German Diction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 331,Song Literature 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 332,Song Literature 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CFA MP 333,Song Literature 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 381,Introduction to the Organ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 382,Harpsichord for Keyboard Majors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 390,Intro to Conducting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 391,Conducting 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 403,New Music Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 404,New Music Ensemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA MP 408,Chamber Music 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 409,Chamber Music 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA MP 411,Piano Literature 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA MP 412,Piano Literature 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CFA MP 413,Piano Literature 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 414,Piano Literature 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 415,Piano Pedagogy and Practicum 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 416,Piano Pedagogy and Practicum 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CFA MP 425,Digital and Multimedia Expression for Musicians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA MP 440,Orchestral Techniques: String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 441,String Literature 1: Solo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 442,String Literature 2: Solo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 443,String Literature 3: Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 444,String Literature 4: Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 445,String Pedagogy and Practicum 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 446,String Pedagogy and Practicum 2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
CFA MP 449,"Harp Pedagogy, Literature, and Ensembles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 450,Orchestral Techniques: Woodwinds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 460,Orchestral Techniques: Brass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 465,"Woodwind, Brass, and Percussion Pedagogy and Practicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 470,Orchestral Techniques: Percussion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 499,Independent Study: Undergraduates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA MP 500,Large Instrumental Ensemble: Symphony/Chamber Orchestra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
